VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
1,2025-01-01 00:34:57,2025-01-01 00:40:49,3.0,0.4,1.0,N,114,79,1,7.2,3.5,0.5,0.09,0.0,1.0,12.29,2.5,0.0,0.0
1,2025-01-01 00:44:08,2025-01-01 01:10:46,2.0,4.5,1.0,N,79,142,1,26.1,3.5,0.5,9.3,0.0,1.0,40.4,2.5,0.0,0.0
1,2025-01-01 00:17:23,2025-01-01 00:27:06,1.0,1.0,1.0,N,236,141,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0,0.0
1,2025-01-01 00:39:55,2025-01-01 00:44:56,1.0,0.7,1.0,N,263,140,1,5.8,3.5,0.5,2.7,0.0,1.0,13.5,2.5,0.0,0.0
1,2025-01-01 00:51:40,2025-01-01 01:03:51,1.0,1.9,1.0,N,237,262,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0,0.0
2,2025-01-01 00:29:14,2025-01-01 00:46:43,4.0,3.16,1.0,N,107,263,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,0.0
2,2025-01-01 00:58:11,2025-01-01 01:16:41,1.0,2.31,1.0,N,229,143,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,0.0
2,2025-01-01 00:11:40,2025-01-01 00:36:17,1.0,5.29,1.0,N,158,49,1,26.8,1.0,0.5,7.95,0.0,1.0,39.75,2.5,0.0,0.0
2,2025-01-01 00:37:46,2025-01-01 00:58:57,1.0,3.91,1.0,N,49,232,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,0.0
2,2025-01-01 00:48:53,2025-01-01 01:13:31,1.0,11.81,5.0,N,68,265,1,80.0,0.0,0.0,0.0,21.38,1.0,102.38,0.0,0.0,0.0
2,2025-01-01 00:22:19,2025-01-01 00:27:58,1.0,0.64,1.0,N,68,249,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0
2,2025-01-01 00:32:16,2025-01-01 00:42:48,1.0,1.06,1.0,N,114,79,1,10.7,1.0,0.5,2.0,0.0,1.0,17.7,2.5,0.0,0.0
2,2025-01-01 00:44:35,2025-01-01 01:05:49,1.0,4.02,1.0,N,79,141,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,0.0
2,2025-01-01 00:18:48,2025-01-01 00:44:56,1.0,9.04,1.0,N,239,256,1,39.4,1.0,0.5,5.0,0.0,1.0,49.4,2.5,0.0,0.0
2,2025-01-01 00:17:15,2025-01-01 00:27:47,1.0,1.78,1.0,N,142,238,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0.0
2,2025-01-01 00:32:29,2025-01-01 01:09:35,1.0,9.79,1.0,N,239,33,1,44.3,1.0,0.5,12.32,0.0,1.0,61.62,2.5,0.0,0.0
1,2025-01-01 00:38:17,2025-01-01 00:56:17,1.0,2.2,1.0,N,249,170,2,14.2,3.5,0.5,0.0,0.0,1.0,19.2,2.5,0.0,0.0
1,2025-01-01 00:00:00,2025-01-01 01:03:09,1.0,6.4,1.0,Y,211,164,1,52.0,3.5,0.5,17.05,0.0,1.0,74.05,2.5,0.0,0.0
1,2025-01-01 00:01:44,2025-01-01 00:08:38,0.0,0.9,1.0,N,113,148,1,7.9,3.5,0.5,1.0,0.0,1.0,13.9,2.5,0.0,0.0
1,2025-01-01 00:14:06,2025-01-01 00:32:34,0.0,2.1,1.0,N,148,164,1,14.9,3.5,0.5,5.95,0.0,1.0,25.85,2.5,0.0,0.0
1,2025-01-01 00:52:53,2025-01-01 01:01:04,0.0,1.5,1.0,N,249,246,1,9.3,3.5,0.5,3.0,0.0,1.0,17.3,2.5,0.0,0.0
2,2025-01-01 00:16:41,2025-01-01 00:21:25,1.0,1.12,1.0,N,239,238,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0
2,2025-01-01 00:24:32,2025-01-01 00:31:12,1.0,1.42,1.0,N,43,236,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,0.0
2,2025-01-01 00:38:33,2025-01-01 00:48:12,1.0,2.19,1.0,N,239,263,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,0.0
2,2025-01-01 00:53:42,2025-01-01 00:57:06,1.0,0.63,1.0,N,263,263,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0
2,2025-01-01 00:30:42,2025-01-01 00:44:46,1.0,1.58,1.0,N,249,79,1,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,0.0
1,2025-01-01 00:54:19,2025-01-01 01:06:27,4.0,1.0,1.0,N,229,163,2,11.4,3.5,0.5,0.0,0.0,1.0,16.4,2.5,0.0,0.0
1,2025-01-01 00:19:02,2025-01-01 00:32:13,1.0,1.9,1.0,N,170,114,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0,0.0
1,2025-01-01 00:33:26,2025-01-01 01:12:14,1.0,5.3,1.0,N,114,238,1,33.1,3.5,0.5,9.55,0.0,1.0,47.65,2.5,0.0,0.0
2,2025-01-01 00:19:45,2025-01-01 00:45:19,1.0,4.65,1.0,N,90,236,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,0.0
2,2025-01-01 00:48:03,2025-01-01 00:56:45,1.0,1.62,1.0,N,236,238,1,10.7,1.0,0.5,3.92,0.0,1.0,19.62,2.5,0.0,0.0
1,2025-01-01 00:09:25,2025-01-01 00:23:46,1.0,2.3,1.0,N,142,151,1,12.8,3.5,0.5,4.45,0.0,1.0,22.25,2.5,0.0,0.0
1,2025-01-01 00:27:42,2025-01-01 00:37:48,1.0,1.5,1.0,N,238,143,1,10.0,3.5,0.5,3.75,0.0,1.0,18.75,2.5,0.0,0.0
1,2025-01-01 00:44:56,2025-01-01 00:58:39,1.0,2.2,1.0,N,142,263,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0,0.0
1,2025-01-01 00:12:31,2025-01-01 00:31:32,2.0,4.0,1.0,N,236,42,1,21.2,3.5,0.5,6.55,0.0,1.0,32.75,2.5,0.0,0.0
2,2025-01-01 00:27:30,2025-01-01 00:36:09,1.0,1.4,1.0,N,163,140,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0.0
2,2025-01-01 00:40:21,2025-01-01 00:43:49,1.0,0.68,1.0,N,141,141,1,5.8,1.0,0.5,2.0,0.0,1.0,12.8,2.5,0.0,0.0
2,2025-01-01 00:51:21,2025-01-01 01:26:37,1.0,5.96,1.0,N,229,87,1,35.9,1.0,0.5,2.0,0.0,1.0,42.9,2.5,0.0,0.0
2,2025-01-01 00:24:04,2025-01-01 01:09:28,3.0,5.55,1.0,N,238,113,1,40.1,1.0,0.5,11.28,0.0,1.0,56.38,2.5,0.0,0.0
2,2025-01-01 00:17:24,2025-01-01 00:56:58,1.0,4.83,1.0,N,48,261,1,37.3,1.0,0.5,8.46,0.0,1.0,50.76,2.5,0.0,0.0
2,2025-01-01 01:01:55,2025-01-01 01:27:39,1.0,6.78,1.0,N,261,140,1,32.4,1.0,0.5,7.48,0.0,1.0,44.88,2.5,0.0,0.0
1,2025-01-01 00:28:06,2025-01-01 00:32:24,1.0,0.3,1.0,N,144,148,1,5.1,3.5,0.5,2.55,0.0,1.0,12.65,2.5,0.0,0.0
1,2025-01-01 00:40:00,2025-01-01 01:01:45,1.0,4.3,1.0,N,79,75,1,21.2,3.5,0.5,10.5,0.0,1.0,36.7,2.5,0.0,0.0
2,2025-01-01 00:27:49,2025-01-01 00:34:02,1.0,1.23,1.0,N,229,237,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0
2,2025-01-01 00:36:54,2025-01-01 00:43:12,1.0,0.98,1.0,N,236,237,1,8.6,1.0,0.5,4.08,0.0,1.0,17.68,2.5,0.0,0.0
2,2025-01-01 00:58:29,2025-01-01 01:04:41,2.0,1.43,1.0,N,263,229,1,8.6,1.0,0.5,4.0,0.0,1.0,17.6,2.5,0.0,0.0
2,2025-01-01 00:33:37,2025-01-01 01:01:56,2.0,4.08,1.0,N,79,142,1,26.8,1.0,0.5,6.36,0.0,1.0,38.16,2.5,0.0,0.0
2,2025-01-01 00:29:35,2025-01-01 00:36:02,1.0,0.6,1.0,N,79,148,4,-7.2,-1.0,-0.5,0.0,0.0,-1.0,-12.2,-2.5,0.0,0.0
2,2025-01-01 00:29:35,2025-01-01 00:36:02,1.0,0.6,1.0,N,79,148,4,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,0.0
2,2025-01-01 00:37:43,2025-01-01 00:37:53,1.0,0.0,5.0,N,148,148,1,12.0,0.0,0.0,2.0,0.0,1.0,17.5,2.5,0.0,0.0
2,2025-01-01 00:39:32,2025-01-01 00:52:37,2.0,2.16,1.0,N,148,90,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,0.0
1,2025-01-01 00:21:07,2025-01-01 00:31:27,1.0,1.4,1.0,N,237,233,2,11.4,3.5,0.5,0.0,0.0,1.0,16.4,2.5,0.0,0.0
1,2025-01-01 00:43:53,2025-01-01 00:51:03,1.0,1.0,1.0,N,162,237,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0,0.0
1,2025-01-01 00:53:00,2025-01-01 01:04:30,1.0,3.0,1.0,N,237,151,1,14.9,3.5,0.5,5.95,0.0,1.0,25.85,2.5,0.0,0.0
2,2025-01-01 00:07:44,2025-01-01 00:16:27,1.0,1.23,1.0,N,249,148,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,0.0
2,2025-01-01 00:24:16,2025-01-01 00:35:43,1.0,1.73,1.0,N,148,231,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,0.0
2,2025-01-01 00:44:55,2025-01-01 00:51:13,1.0,1.42,1.0,N,114,90,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,0.0
2,2025-01-01 00:11:44,2025-01-01 00:25:41,2.0,1.88,1.0,N,79,161,4,-14.2,-1.0,-0.5,0.0,0.0,-1.0,-19.2,-2.5,0.0,0.0
2,2025-01-01 00:11:44,2025-01-01 00:25:41,2.0,1.88,1.0,N,79,161,4,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,0.0
2,2025-01-01 00:40:52,2025-01-01 00:44:10,1.0,0.55,1.0,N,237,237,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0
1,2025-01-01 00:35:44,2025-01-01 00:48:40,1.0,5.1,1.0,N,132,130,1,21.2,1.0,0.5,6.35,1.75,1.0,31.8,0.0,0.0,0.0
1,2025-01-01 00:06:39,2025-01-01 00:17:53,2.0,1.2,1.0,N,161,162,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
1,2025-01-01 00:49:33,2025-01-01 01:21:51,1.0,2.8,1.0,N,237,68,1,25.4,3.5,0.5,6.1,0.0,1.0,36.5,2.5,0.0,0.0
2,2025-01-01 00:29:25,2025-01-01 00:36:58,2.0,1.12,1.0,N,114,231,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0
2,2025-01-01 00:42:29,2025-01-01 01:07:08,3.0,3.2,1.0,N,231,48,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,0.0
1,2025-01-01 00:12:23,2025-01-01 00:19:50,1.0,0.8,1.0,N,43,162,1,7.9,3.5,0.5,3.25,0.0,1.0,16.15,2.5,0.0,0.0
1,2025-01-01 00:35:29,2025-01-01 00:45:49,1.0,1.4,1.0,N,163,50,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,0.0
1,2025-01-01 00:54:20,2025-01-01 01:00:10,1.0,1.1,1.0,N,142,50,1,7.2,3.5,0.5,3.65,0.0,1.0,15.85,2.5,0.0,0.0
1,2025-01-01 00:12:46,2025-01-01 00:19:48,2.0,1.6,1.0,N,249,246,1,9.3,3.5,0.5,3.55,0.0,1.0,17.85,2.5,0.0,0.0
1,2025-01-01 00:26:44,2025-01-01 00:35:11,4.0,1.1,1.0,N,68,113,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,0.0
1,2025-01-01 00:47:16,2025-01-01 01:00:22,4.0,1.7,1.0,N,249,4,1,13.5,3.5,0.5,0.0,0.0,1.0,18.5,2.5,0.0,0.0
2,2025-01-01 00:22:50,2025-01-01 00:55:38,1.0,2.94,1.0,N,164,142,1,28.2,1.0,0.5,6.64,0.0,1.0,39.84,2.5,0.0,0.0
1,2025-01-01 00:14:11,2025-01-01 00:34:05,2.0,7.6,1.0,N,237,33,2,33.1,3.5,0.5,0.0,0.0,1.0,38.1,2.5,0.0,0.0
1,2025-01-01 00:38:06,2025-01-01 01:07:49,4.0,9.4,1.0,N,33,149,1,40.8,1.0,0.5,15.0,0.0,1.0,58.3,0.0,0.0,0.0
1,2025-01-01 00:46:12,2025-01-01 00:59:34,1.0,1.5,1.0,N,211,158,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0,0.0
2,2025-01-01 00:10:35,2025-01-01 00:23:06,2.0,2.96,1.0,N,107,79,1,15.6,1.0,0.5,5.15,0.0,1.0,25.75,2.5,0.0,0.0
2,2025-01-01 00:26:36,2025-01-01 00:44:51,4.0,4.03,1.0,N,79,263,1,19.8,1.0,0.5,3.72,0.0,1.0,28.52,2.5,0.0,0.0
2,2025-01-01 00:45:24,2025-01-01 00:57:35,2.0,2.52,1.0,N,263,151,1,14.2,1.0,0.5,5.76,0.0,1.0,24.96,2.5,0.0,0.0
2,2025-01-01 00:19:55,2025-01-01 00:44:47,2.0,2.87,1.0,N,142,170,1,22.6,1.0,0.5,0.0,0.0,1.0,27.6,2.5,0.0,0.0
2,2025-01-01 00:53:21,2025-01-01 01:05:18,2.0,1.44,1.0,N,107,68,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0.0
2,2025-01-01 00:17:24,2025-01-01 00:21:31,3.0,0.45,1.0,N,79,148,1,5.8,1.0,0.5,3.24,0.0,1.0,14.04,2.5,0.0,0.0
2,2025-01-01 00:30:30,2025-01-01 00:34:38,2.0,0.68,1.0,N,79,114,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,0.0
2,2025-01-01 00:41:25,2025-01-01 01:01:54,1.0,4.42,1.0,N,249,97,1,23.3,1.0,0.5,3.0,0.0,1.0,31.3,2.5,0.0,0.0
2,2025-01-01 00:21:22,2025-01-01 00:26:31,1.0,0.94,1.0,N,163,162,1,7.2,1.0,0.5,3.66,0.0,1.0,15.86,2.5,0.0,0.0
2,2025-01-01 00:30:44,2025-01-01 00:56:58,1.0,2.87,1.0,N,163,68,1,23.3,1.0,0.5,7.08,0.0,1.0,35.38,2.5,0.0,0.0
2,2025-01-01 00:58:09,2025-01-01 01:22:53,1.0,2.74,1.0,N,68,170,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,0.0
2,2025-01-01 00:12:08,2025-01-01 00:16:31,1.0,0.66,1.0,N,141,236,1,6.5,1.0,0.5,3.45,0.0,1.0,14.95,2.5,0.0,0.0
2,2025-01-01 00:20:51,2025-01-01 00:24:07,1.0,0.79,1.0,N,263,75,2,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,0.0
2,2025-01-01 00:33:42,2025-01-01 00:54:01,1.0,5.8,1.0,N,263,129,1,26.1,1.0,0.5,15.0,0.0,1.0,46.1,2.5,0.0,0.0
2,2025-01-01 00:27:56,2025-01-01 00:37:28,3.0,1.64,1.0,N,239,151,1,11.4,1.0,0.5,4.1,0.0,1.0,20.5,2.5,0.0,0.0
2,2025-01-01 00:39:03,2025-01-01 00:41:43,2.0,0.69,1.0,N,151,238,1,5.8,1.0,0.5,2.7,0.0,1.0,13.5,2.5,0.0,0.0
2,2025-01-01 00:19:18,2025-01-01 00:28:39,1.0,1.34,1.0,N,238,24,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0.0
2,2025-01-01 00:31:32,2025-01-01 00:48:24,1.0,2.42,1.0,N,151,74,1,16.3,1.0,0.5,4.7,0.0,1.0,23.5,0.0,0.0,0.0
2,2025-01-01 00:32:51,2025-01-01 00:54:01,1.0,9.58,1.0,N,132,77,2,39.4,1.0,0.5,0.0,0.0,1.0,43.65,0.0,1.75,0.0
2,2025-01-01 00:40:59,2025-01-01 00:52:46,1.0,4.45,1.0,N,263,107,2,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0,0.0
2,2025-01-01 00:58:24,2025-01-01 01:04:19,1.0,0.6,1.0,N,107,79,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0
2,2025-01-01 00:30:46,2025-01-01 00:39:39,1.0,1.1,1.0,N,234,249,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,0.0
2,2025-01-01 00:42:12,2025-01-01 00:57:00,1.0,2.23,1.0,N,249,209,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,0.0
2,2025-01-01 00:29:07,2025-01-01 00:54:04,1.0,4.48,1.0,N,68,263,1,25.4,1.0,0.5,6.08,0.0,1.0,36.48,2.5,0.0,0.0
2,2025-01-01 00:14:33,2025-01-01 00:34:08,4.0,4.67,1.0,N,87,164,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,0.0
2,2025-01-01 00:37:00,2025-01-01 00:50:26,2.0,2.15,1.0,N,164,125,1,14.2,1.0,0.5,2.88,0.0,1.0,22.08,2.5,0.0,0.0
2,2025-01-01 00:52:01,2025-01-01 01:20:46,1.0,4.3,1.0,N,125,255,1,27.5,1.0,0.5,2.5,0.0,1.0,35.0,2.5,0.0,0.0
2,2025-01-01 00:10:02,2025-01-01 00:18:04,1.0,1.82,1.0,N,239,41,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,0.0
2,2025-01-01 00:54:36,2025-01-01 01:04:19,1.0,2.32,1.0,N,239,75,2,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0,0.0
1,2025-01-01 00:38:57,2025-01-01 00:47:39,2.0,1.6,1.0,N,239,236,1,10.7,3.5,0.5,2.0,0.0,1.0,17.7,2.5,0.0,0.0
1,2025-01-01 00:19:30,2025-01-01 00:52:28,1.0,4.7,1.0,N,261,48,2,28.9,3.5,0.5,0.0,0.0,1.0,33.9,2.5,0.0,0.0
1,2025-01-01 00:55:32,2025-01-01 01:07:09,1.0,1.9,1.0,N,48,239,1,12.8,3.5,0.5,4.45,0.0,1.0,22.25,2.5,0.0,0.0
2,2025-01-01 00:10:04,2025-01-01 00:15:42,4.0,2.03,1.0,N,262,229,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0.0
2,2025-01-01 00:19:13,2025-01-01 00:25:31,2.0,1.61,1.0,N,229,141,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,0.0
2,2025-01-01 00:26:29,2025-01-01 00:33:02,1.0,0.75,1.0,N,141,262,1,7.9,1.0,0.5,0.64,0.0,1.0,13.54,2.5,0.0,0.0
2,2025-01-01 00:40:52,2025-01-01 00:51:46,1.0,2.15,1.0,N,262,238,1,12.8,1.0,0.5,1.0,0.0,1.0,18.8,2.5,0.0,0.0
1,2025-01-01 00:03:00,2025-01-01 00:25:10,2.0,10.4,1.0,N,138,162,1,40.8,10.25,0.5,0.0,6.94,1.0,59.49,2.5,1.75,0.0
1,2025-01-01 00:57:14,2025-01-01 01:25:38,1.0,5.1,1.0,N,229,129,2,29.6,3.5,0.5,0.0,0.0,1.0,34.6,2.5,0.0,0.0
2,2025-01-01 00:20:19,2025-01-01 00:40:17,1.0,2.72,1.0,N,238,141,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,0.0
2,2025-01-01 00:51:17,2025-01-01 00:59:09,1.0,1.12,1.0,N,233,170,1,8.6,1.0,0.5,4.08,0.0,1.0,17.68,2.5,0.0,0.0
2,2025-01-01 00:23:16,2025-01-01 00:25:26,1.0,0.33,1.0,N,239,238,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0,0.0
2,2025-01-01 00:58:21,2025-01-01 01:13:53,1.0,3.75,1.0,N,239,74,1,18.4,1.0,0.5,3.0,0.0,1.0,26.4,2.5,0.0,0.0
2,2025-01-01 00:34:20,2025-01-01 00:56:29,1.0,2.33,1.0,N,50,237,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,0.0
2,2025-01-01 00:07:59,2025-01-01 00:36:49,1.0,15.18,1.0,N,161,200,1,59.7,1.0,0.5,12.94,0.0,1.0,77.64,2.5,0.0,0.0
1,2025-01-01 00:09:40,2025-01-01 00:26:37,1.0,3.2,1.0,N,90,229,1,16.3,3.5,0.5,4.25,0.0,1.0,25.55,2.5,0.0,0.0
1,2025-01-01 00:31:49,2025-01-01 00:48:46,1.0,4.9,1.0,N,162,209,1,23.3,3.5,0.5,5.65,0.0,1.0,33.95,2.5,0.0,0.0
1,2025-01-01 00:49:29,2025-01-01 00:59:24,1.0,1.3,1.0,N,209,232,2,9.3,3.5,0.5,0.0,0.0,1.0,14.3,2.5,0.0,0.0
2,2025-01-01 00:09:22,2025-01-01 00:20:00,1.0,6.09,1.0,N,138,112,2,24.7,6.0,0.5,0.0,0.0,1.0,33.95,0.0,1.75,0.0
2,2025-01-01 00:52:40,2025-01-01 01:21:14,1.0,18.57,1.0,N,93,29,1,68.8,1.0,0.5,12.0,0.0,1.0,83.3,0.0,0.0,0.0
1,2025-01-01 00:26:47,2025-01-01 01:10:36,1.0,14.8,99.0,N,41,122,1,47.5,0.0,0.5,0.0,6.94,1.0,55.94,0.0,0.0,0.0
1,2025-01-01 00:09:50,2025-01-01 00:23:09,1.0,0.9,1.0,N,162,170,1,12.8,3.5,0.5,0.0,0.0,1.0,17.8,2.5,0.0,0.0
1,2025-01-01 00:59:12,2025-01-01 01:05:54,2.0,1.1,1.0,N,237,262,1,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0,0.0
1,2025-01-01 00:30:25,2025-01-01 00:34:59,1.0,0.8,1.0,N,237,236,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0,0.0
1,2025-01-01 00:57:33,2025-01-01 01:08:22,1.0,1.1,1.0,N,161,142,1,10.0,3.5,0.5,3.75,0.0,1.0,18.75,2.5,0.0,0.0
2,2025-01-01 00:12:02,2025-01-01 00:17:55,2.0,1.13,1.0,N,237,142,1,7.9,1.0,0.5,3.23,0.0,1.0,16.13,2.5,0.0,0.0
2,2025-01-01 00:31:07,2025-01-01 00:44:34,1.0,2.12,1.0,N,50,237,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0,0.0
2,2025-01-01 00:18:21,2025-01-01 00:30:11,1.0,2.57,1.0,N,148,256,1,14.9,1.0,0.5,1.99,0.0,1.0,21.89,2.5,0.0,0.0
1,2025-01-01 00:23:05,2025-01-01 00:56:38,1.0,22.0,1.0,N,132,241,2,80.7,2.75,0.5,0.0,6.94,1.0,91.89,0.0,1.75,0.0
2,2025-01-01 00:26:09,2025-01-01 00:51:09,1.0,5.69,5.0,N,186,265,1,60.0,0.0,0.0,14.88,13.38,1.0,89.26,0.0,0.0,0.0
1,2025-01-01 00:12:50,2025-01-01 00:25:17,1.0,1.7,1.0,N,246,234,1,12.1,3.5,0.5,1.0,0.0,1.0,18.1,2.5,0.0,0.0
1,2025-01-01 00:34:34,2025-01-01 00:56:16,1.0,2.0,1.0,N,158,170,2,18.4,3.5,0.5,0.0,0.0,1.0,23.4,2.5,0.0,0.0
1,2025-01-01 00:23:36,2025-01-01 01:10:35,1.0,6.6,1.0,N,125,7,2,39.4,3.5,0.5,0.0,0.0,1.0,44.4,2.5,0.0,0.0
2,2025-01-01 00:04:33,2025-01-01 00:21:37,1.0,5.8,1.0,N,162,13,2,26.1,1.0,0.5,0.0,0.0,1.0,31.1,2.5,0.0,0.0
2,2025-01-01 00:31:46,2025-01-01 00:46:27,1.0,3.54,1.0,N,261,68,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,0.0
1,2025-01-01 00:20:15,2025-01-01 00:31:03,1.0,2.0,1.0,N,142,141,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0,0.0
1,2025-01-01 00:39:52,2025-01-01 01:01:26,1.0,2.5,1.0,N,263,137,1,18.4,3.5,0.5,3.0,0.0,1.0,26.4,2.5,0.0,0.0
2,2025-01-01 00:36:07,2025-01-01 00:46:12,1.0,1.45,1.0,N,68,113,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0.0
2,2025-01-01 00:50:52,2025-01-01 01:03:07,1.0,1.33,1.0,N,113,125,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,0.0
1,2025-01-01 00:23:45,2025-01-01 00:38:30,1.0,1.8,1.0,N,148,261,2,12.1,3.5,0.5,0.0,0.0,1.0,17.1,2.5,0.0,0.0
1,2025-01-01 00:39:01,2025-01-01 00:49:11,1.0,2.4,1.0,N,261,90,1,12.1,3.5,0.5,0.0,0.0,1.0,17.1,2.5,0.0,0.0
1,2025-01-01 00:52:04,2025-01-01 01:02:29,1.0,0.6,1.0,N,186,137,1,9.3,3.5,0.5,0.0,0.0,1.0,14.3,2.5,0.0,0.0
2,2025-01-01 00:25:29,2025-01-01 00:41:05,2.0,1.38,1.0,N,237,170,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,0.0
2,2025-01-01 00:46:58,2025-01-01 01:00:33,2.0,1.37,1.0,N,234,211,1,12.8,1.0,0.5,4.45,0.0,1.0,22.25,2.5,0.0,0.0
2,2025-01-01 00:27:30,2025-01-01 00:50:00,1.0,1.84,1.0,N,107,246,1,19.8,1.0,0.5,6.2,0.0,1.0,31.0,2.5,0.0,0.0
2,2025-01-01 00:54:01,2025-01-01 01:25:20,3.0,5.03,1.0,N,50,112,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0,0.0
1,2025-01-01 00:28:18,2025-01-01 00:45:12,3.0,3.2,1.0,N,140,24,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0,0.0
1,2025-01-01 00:59:45,2025-01-01 01:25:44,1.0,4.0,1.0,N,236,113,2,24.0,3.5,0.5,0.0,0.0,1.0,29.0,2.5,0.0,0.0
2,2025-01-01 00:25:02,2025-01-01 00:31:54,1.0,1.11,1.0,N,239,143,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0
2,2025-01-01 00:37:25,2025-01-01 00:47:48,2.0,2.24,1.0,N,143,263,1,12.1,1.0,0.5,1.71,0.0,1.0,18.81,2.5,0.0,0.0
2,2025-01-01 00:51:22,2025-01-01 00:57:15,2.0,1.08,1.0,N,262,75,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,0.0
1,2025-01-01 00:40:27,2025-01-01 01:09:42,3.0,8.0,1.0,N,107,36,1,35.2,3.5,0.5,8.0,0.0,1.0,48.2,2.5,0.0,0.0
2,2025-01-01 00:31:30,2025-01-01 00:45:11,1.0,7.14,1.0,N,50,243,1,28.9,1.0,0.5,10.17,0.0,1.0,44.07,2.5,0.0,0.0
